pair_id,context_type,target_answer,predicted_answer,is_correct,yes_logit,no_logit,yes_prob,no_prob,group
65,moral,No ,No,False,-142.0777587890625,-141.4661865234375,0.35170063376426697,0.6482993364334106,baseline
65,neutral,Yes ,No,False,-128.92617797851562,-128.77383422851562,0.46198755502700806,0.5380124449729919,baseline
65,neutral,No ,No,False,-136.53872680664062,-136.16441345214844,0.40749919414520264,0.5925008654594421,baseline
66,moral,Yes ,Yes,False,-155.3477020263672,-155.35731506347656,0.5024032592773438,0.497596800327301,baseline
66,moral,No ,No,False,-155.6194610595703,-155.44854736328125,0.45737528800964355,0.5426247119903564,baseline
66,neutral,Yes ,No,False,-151.92283630371094,-151.40911865234375,0.37432244420051575,0.6256775856018066,baseline
66,neutral,No ,No,False,-152.7244415283203,-152.0065155029297,0.3278498351573944,0.6721501350402832,baseline
67,moral,Yes ,No,False,-150.6693878173828,-150.3466796875,0.4200159013271332,0.5799840688705444,baseline
67,moral,No ,No,False,-150.79246520996094,-150.4258575439453,0.40936094522476196,0.5906389951705933,baseline
67,neutral,Yes ,Yes,False,-141.92970275878906,-142.08255004882812,0.5381376147270203,0.46186238527297974,baseline
67,neutral,No ,Yes,False,-141.26577758789062,-141.2777557373047,0.5029944777488708,0.49700549244880676,baseline
68,moral,Yes ,No,False,-147.8854522705078,-147.02708435058594,0.29768043756484985,0.7023195624351501,baseline
68,moral,No ,No,False,-145.52090454101562,-145.00502014160156,0.3738150894641876,0.62618488073349,baseline
68,neutral,Yes ,No,False,-148.78176879882812,-147.65162658691406,0.24413485825061798,0.7558651566505432,baseline
68,neutral,No ,No,False,-143.41281127929688,-142.65682983398438,0.31951937079429626,0.6804806590080261,baseline
69,moral,Yes ,No,False,-157.6526336669922,-157.6324462890625,0.49495333433151245,0.5050466656684875,baseline
69,moral,No ,No,False,-154.02272033691406,-153.606689453125,0.39746689796447754,0.6025331020355225,baseline
69,neutral,Yes ,Yes,False,-141.89532470703125,-142.58668518066406,0.6662695407867432,0.3337304890155792,baseline
69,neutral,No,Yes,False,-135.80966186523438,-136.07913208007812,0.5669628381729126,0.4330371618270874,baseline
70,moral,Yes ,No,False,-147.51905822753906,-147.3227996826172,0.45109227299690247,0.5489077568054199,baseline
70,moral,No ,No,False,-147.13943481445312,-147.01116943359375,0.4679775536060333,0.5320224761962891,baseline
70,neutral,Yes ,No,False,-137.61512756347656,-137.30526733398438,0.42314884066581726,0.5768511295318604,baseline
70,neutral,No ,No,False,-136.73678588867188,-136.4766082763672,0.43532004952430725,0.5646799206733704,baseline
71,moral,Yes ,No,False,-142.34539794921875,-141.9984893798828,0.4141322672367096,0.585867702960968,baseline
71,moral,No ,No,False,-149.3096466064453,-148.79856872558594,0.3749408721923828,0.6250590682029724,baseline
71,neutral,Yes ,No,False,-146.5684051513672,-146.42466735839844,0.4641273021697998,0.5358726978302002,baseline
71,neutral,No ,No,False,-150.9130096435547,-150.57589721679688,0.41651105880737305,0.583488941192627,baseline
72,moral,Yes ,No,False,-154.4842071533203,-153.8981475830078,0.35753947496414185,0.6424605250358582,baseline
72,moral,No ,No,False,-158.43617248535156,-157.546142578125,0.29110363125801086,0.7088963389396667,baseline
72,neutral,Yes ,No,False,-130.27130126953125,-129.77362060546875,0.3780859112739563,0.6219141483306885,baseline
72,neutral,No ,No,False,-136.9772491455078,-136.23204040527344,0.3218661844730377,0.6781337857246399,baseline
73,moral,Yes ,No,False,-153.2202606201172,-152.137939453125,0.2530670166015625,0.7469329833984375,baseline
73,moral,No ,No,False,-156.71221923828125,-155.39964294433594,0.21205607056617737,0.787943959236145,baseline
73,neutral,Yes ,No,False,-142.45091247558594,-141.6516571044922,0.3101848065853119,0.6898151636123657,baseline
73,neutral,No ,No,False,-145.65513610839844,-144.8310089111328,0.3048882484436035,0.6951116919517517,baseline
74,moral,Yes ,No,False,-155.85296630859375,-154.91368103027344,0.28104472160339355,0.7189552783966064,baseline
74,moral,No ,No,False,-158.83819580078125,-157.90293884277344,0.2818593978881836,0.7181406021118164,baseline
74,neutral,Yes ,No,False,-129.3928985595703,-129.28530883789062,0.47312846779823303,0.5268715023994446,baseline
74,neutral,No ,No,False,-135.58670043945312,-135.3553466796875,0.4424181580543518,0.5575818419456482,baseline
75,moral,Yes ,No,False,-159.66036987304688,-158.87330627441406,0.31279951333999634,0.6872004866600037,baseline
75,moral,No ,No,False,-160.22689819335938,-159.52218627929688,0.330768346786499,0.6692315936088562,baseline
75,neutral,Yes ,No,False,-144.57859802246094,-143.55516052246094,0.2643583416938782,0.735641598701477,baseline
75,neutral,No ,No,False,-144.37350463867188,-143.497802734375,0.2940692603588104,0.705930769443512,baseline
76,moral,Yes ,No,False,-154.4083251953125,-153.1046905517578,0.21355393528938293,0.7864460349082947,baseline
76,moral,No ,No,False,-146.6431121826172,-145.5427703857422,0.24967585504055023,0.7503241300582886,baseline
76,neutral,Yes ,No,False,-139.7366943359375,-138.63833618164062,0.2500476539134979,0.7499523162841797,baseline
76,neutral,No ,No,False,-135.71153259277344,-134.66738891601562,0.2603512704372406,0.7396487593650818,baseline
77,moral,Yes ,No,False,-146.81539916992188,-146.20565795898438,0.35211822390556335,0.6478817462921143,baseline
77,moral,No ,No,False,-141.95391845703125,-141.25723266601562,0.33254745602607727,0.6674525737762451,baseline
77,neutral,Yes ,Yes,False,-142.18447875976562,-142.1952362060547,0.5026893019676208,0.497310608625412,baseline
77,neutral,No ,No,False,-138.03359985351562,-137.8778533935547,0.4611419141292572,0.5388581156730652,baseline
78,moral,Yes ,No,False,-157.67665100097656,-157.3112030029297,0.4096413850784302,0.590358555316925,baseline
78,moral,No ,No,False,-163.9967041015625,-163.33042907714844,0.33933141827583313,0.6606685519218445,baseline
78,neutral,Yes ,No,False,-133.29017639160156,-132.21875,0.25513190031051636,0.7448680400848389,baseline
78,neutral,No ,No,False,-139.32174682617188,-138.18724060058594,0.2433304488658905,0.7566695213317871,baseline
79,moral,Yes ,No,False,-154.03604125976562,-153.5273895263672,0.375509649515152,0.6244903802871704,baseline
79,moral,No ,No,False,-154.23829650878906,-153.75799560546875,0.3821810483932495,0.6178188920021057,baseline
79,neutral,Yes ,No,False,-148.43490600585938,-147.8136444091797,0.3494945764541626,0.6505054235458374,baseline
79,neutral,No ,No,False,-147.13807678222656,-146.54608154296875,0.3561771512031555,0.6438227891921997,baseline
80,moral,Yes ,No,False,-142.91653442382812,-142.19146728515625,0.3262781500816345,0.6737218499183655,baseline
80,moral,No ,No,False,-144.47189331054688,-143.7663116455078,0.3305758535861969,0.6694241166114807,baseline
80,neutral,Yes ,No,False,-141.02288818359375,-140.43495178222656,0.357108473777771,0.642891526222229,baseline
80,neutral,No ,No,False,-141.23361206054688,-140.6377716064453,0.35529589653015137,0.6447041034698486,baseline
81,moral,Yes ,No,False,-150.1636505126953,-149.25120544433594,0.2864997684955597,0.7135002613067627,baseline
81,moral,No ,No,False,-151.34304809570312,-150.28759765625,0.25817984342575073,0.7418201565742493,baseline
81,neutral,Yes ,No,False,-139.8917236328125,-139.5521697998047,0.41591787338256836,0.5840821266174316,baseline
81,neutral,No ,No,False,-140.91705322265625,-140.35438537597656,0.36293041706085205,0.6370696425437927,baseline
82,moral,Yes ,No,False,-158.8585662841797,-158.44802856445312,0.3987831771373749,0.6012167930603027,baseline
82,moral,No ,No,False,-160.25917053222656,-159.85598754882812,0.4005478620529175,0.5994521975517273,baseline
82,neutral,Yes ,No,False,-137.2805938720703,-136.65602111816406,0.34874215722084045,0.6512578129768372,baseline
82,neutral,No ,No,False,-139.3769073486328,-138.7874298095703,0.35675475001335144,0.643245279788971,baseline
83,moral,Yes ,No,False,-156.0990447998047,-155.57330322265625,0.3715106248855591,0.6284893155097961,baseline
83,moral,No ,No,False,-148.97865295410156,-148.5911865234375,0.4043273627758026,0.5956726670265198,baseline
83,neutral,Yes ,No,False,-142.3115997314453,-141.5121612548828,0.31014564633369446,0.6898543238639832,baseline
83,neutral,No ,No,False,-137.0633087158203,-136.38670349121094,0.3370194137096405,0.6629806160926819,baseline
84,moral,Yes ,No,False,-143.08909606933594,-142.4356689453125,0.34221765398979187,0.6577823162078857,baseline
84,moral,No ,No,False,-145.43031311035156,-144.95352172851562,0.38301005959510803,0.6169899106025696,baseline
84,neutral,Yes ,No,False,-137.1558380126953,-136.36795043945312,0.31262242794036865,0.6873775720596313,baseline
84,neutral,No ,No,False,-139.80624389648438,-139.27391052246094,0.369972825050354,0.630027174949646,baseline
85,moral,Yes ,No,False,-151.5026397705078,-151.1743621826172,0.4186597466468811,0.5813401937484741,baseline
85,moral,No ,No,False,-152.55030822753906,-151.9912567138672,0.36376693844795227,0.6362330317497253,baseline
85,neutral,Yes ,No,False,-150.32989501953125,-149.758544921875,0.3609253764152527,0.6390746235847473,baseline
85,neutral,No ,No,False,-152.30160522460938,-151.57989501953125,0.3270164728164673,0.6729834675788879,baseline
86,moral,Yes ,No,False,-149.80409240722656,-149.16050720214844,0.34443652629852295,0.6555634140968323,baseline
86,moral,No ,No,False,-148.84707641601562,-148.24717712402344,0.3543667197227478,0.6456332206726074,baseline
86,neutral,Yes ,No,False,-144.1680450439453,-143.73931884765625,0.394430547952652,0.6055694818496704,baseline
86,neutral,No ,No,False,-144.2726287841797,-143.8730010986328,0.4014017879962921,0.5985981822013855,baseline
87,moral,Yes ,No,False,-160.17349243164062,-160.08238220214844,0.4772382080554962,0.5227618217468262,baseline
87,moral,No ,No,False,-158.66555786132812,-158.02963256835938,0.34616819024086,0.6538317799568176,baseline
87,neutral,Yes ,No,False,-130.4868621826172,-130.34844970703125,0.46545201539993286,0.5345479846000671,baseline
87,neutral,No ,No,False,-134.01319885253906,-133.62432861328125,0.4039892852306366,0.596010684967041,baseline
88,moral,Yes ,No,False,-152.16009521484375,-151.45252990722656,0.3301370143890381,0.6698629260063171,baseline
88,moral,No ,No,False,-154.74954223632812,-153.94581604003906,0.3092290163040161,0.6907709836959839,baseline
88,neutral,Yes ,Yes,False,-135.53724670410156,-135.5459747314453,0.5021820068359375,0.4978180229663849,baseline
88,neutral,No ,No,False,-137.5526580810547,-137.39715576171875,0.46120259165763855,0.5387974381446838,baseline
89,moral,Yes ,No,False,-145.74166870117188,-144.89273071289062,0.2996556758880615,0.7003443241119385,baseline
89,moral,No ,No,False,-144.5269317626953,-143.60704040527344,0.28498005867004395,0.7150200009346008,baseline
89,neutral,Yes ,No,False,-145.13082885742188,-144.94769287109375,0.4543435275554657,0.5456564426422119,baseline
89,neutral,No ,No,False,-142.27098083496094,-141.968994140625,0.4250718951225281,0.5749281048774719,baseline
90,moral,Yes ,No,False,-164.19577026367188,-164.1117401123047,0.479004830121994,0.5209951996803284,baseline
90,moral,No ,No,False,-164.12501525878906,-163.61866760253906,0.37605008482933044,0.6239498853683472,baseline
90,neutral,Yes ,Yes,False,-140.10189819335938,-140.17401123046875,0.5180204510688782,0.4819795489311218,baseline
90,neutral,No ,No,False,-140.27369689941406,-139.98361206054688,0.4279830753803253,0.5720168948173523,baseline
91,moral,Yes ,No,False,-155.03579711914062,-154.71395874023438,0.4202277958393097,0.5797721743583679,baseline
91,moral,No ,No,False,-151.91500854492188,-151.27450561523438,0.34513285756111145,0.6548671126365662,baseline
91,neutral,Yes ,Yes,False,-143.9483642578125,-144.46124267578125,0.6254809498786926,0.3745189905166626,baseline
91,neutral,No ,Yes,False,-140.67269897460938,-140.89573669433594,0.5555294752120972,0.44447061419487,baseline
92,moral,Yes ,No,False,-152.03759765625,-151.17503356933594,0.29680392146110535,0.703196108341217,baseline
92,moral,No ,No,False,-155.2127685546875,-154.4786376953125,0.32428887486457825,0.6757110953330994,baseline
92,neutral,Yes ,No,False,-141.8697052001953,-141.03680419921875,0.3030320405960083,0.6969680190086365,baseline
92,neutral,No ,No,False,-141.45556640625,-140.64456176757812,0.30767643451690674,0.6923235058784485,baseline
93,moral,Yes ,No,False,-145.23231506347656,-144.40806579589844,0.3048624098300934,0.695137619972229,baseline
93,moral,No ,No,False,-145.8009490966797,-145.05096435546875,0.32082462310791016,0.6791753768920898,baseline
93,neutral,Yes ,No,False,-125.01634216308594,-124.6064453125,0.39893683791160583,0.6010631322860718,baseline
93,neutral,No ,No,False,-126.9682388305664,-126.65202331542969,0.421598345041275,0.5784016847610474,baseline
94,moral,Yes ,No,False,-161.80760192871094,-161.59530639648438,0.44712457060813904,0.5528754591941833,baseline
94,moral,No ,No,False,-161.13412475585938,-160.72474670410156,0.39906126260757446,0.6009387373924255,baseline
94,neutral,Yes ,No,False,-153.19744873046875,-152.99977111816406,0.45074090361595154,0.5492591261863708,baseline
94,neutral,No ,No,False,-150.4026336669922,-149.970703125,0.3936654031276703,0.6063345670700073,baseline
95,moral,Yes ,No,False,-158.50311279296875,-158.2628631591797,0.44022485613822937,0.559775173664093,baseline
95,moral,No ,No,False,-153.84555053710938,-153.4226837158203,0.3958309292793274,0.6041690111160278,baseline
95,neutral,Yes ,No,False,-141.78805541992188,-141.51470947265625,0.43208587169647217,0.5679141283035278,baseline
95,neutral,No ,No,False,-135.13705444335938,-134.57212829589844,0.3624083995819092,0.6375916004180908,baseline
96,moral,Yes ,No,False,-148.66583251953125,-147.95628356933594,0.32969850301742554,0.6703014969825745,baseline
96,moral,No ,No,False,-150.67222595214844,-149.8085174560547,0.29656511545181274,0.7034348845481873,baseline
96,neutral,Yes ,No,False,-143.5313720703125,-142.79379272460938,0.32353368401527405,0.6764662861824036,baseline
96,neutral,No ,No,False,-144.18780517578125,-143.31838989257812,0.2953760027885437,0.7046239972114563,baseline
97,moral,Yes ,No,False,-155.01637268066406,-154.7864532470703,0.4427720308303833,0.5572279691696167,baseline
97,moral,No ,No,False,-152.2592010498047,-152.05584716796875,0.4493360221385956,0.5506640076637268,baseline
97,neutral,Yes ,No,False,-145.83355712890625,-145.66990661621094,0.45917844772338867,0.5408215522766113,baseline
97,neutral,No ,No,False,-144.68675231933594,-144.5853729248047,0.47467681765556335,0.5253231525421143,baseline
98,moral,Yes ,No,False,-150.7168426513672,-150.473388671875,0.43943533301353455,0.5605646371841431,baseline
98,moral,No ,No,False,-150.34133911132812,-150.0637969970703,0.431056410074234,0.5689435005187988,baseline
98,neutral,Yes ,No,False,-144.49314880371094,-144.0917510986328,0.4009765684604645,0.5990234613418579,baseline
98,neutral,No ,No,False,-144.17056274414062,-143.78515625,0.40482357144355774,0.5951763987541199,baseline
99,moral,Yes ,No,False,-156.7991485595703,-156.7270050048828,0.48197194933891296,0.5180280804634094,baseline
99,moral,No ,No,False,-156.98941040039062,-156.57899475097656,0.398812472820282,0.601187527179718,baseline
99,neutral,Yes ,Yes,False,-137.77333068847656,-138.01400756835938,0.5598804354667664,0.44011956453323364,baseline
99,neutral,No ,No,False,-137.9891357421875,-137.76596069335938,0.4444366693496704,0.5555633306503296,baseline
0,moral,Yes ,No,False,-137.48712158203125,-136.91287231445312,0.3602569103240967,0.6397430896759033,baseline
100,moral,No ,No,False,-140.62704467773438,-139.9533233642578,0.33766406774520874,0.6623359322547913,baseline
100,neutral,Yes ,No,False,-116.48694610595703,-116.16069793701172,0.41915377974510193,0.5808462500572205,baseline
100,neutral,No ,No,False,-121.55355072021484,-121.20292663574219,0.41323110461235046,0.5867689251899719,baseline
101,moral,Yes ,No,False,-139.8148956298828,-139.16322326660156,0.34261277318000793,0.6573871970176697,baseline
101,moral,No ,No,False,-145.8682098388672,-144.9073028564453,0.27669665217399597,0.7233033776283264,baseline
101,neutral,Yes ,No,False,-143.59909057617188,-143.41448974609375,0.45398035645484924,0.5460195541381836,baseline
101,neutral,No ,No,False,-148.6524658203125,-148.30416870117188,0.41379544138908386,0.5862045884132385,baseline
102,moral,Yes ,No,False,-155.88275146484375,-155.5736541748047,0.42333507537841797,0.5766648650169373,baseline
102,moral,No ,No,False,-155.1953582763672,-154.7310791015625,0.38597118854522705,0.614028811454773,baseline
